,alternate_name,caption,commentCount,likes,uploadDate,views,duration,title,post_url
122,agt,"OMG! Aaron Crow returns with an incredibly dangerous performance! Watch as he shoots an arrow through an apple on Heidi Klum's head, nearly missing her and Ken Jeong!",48,1967,N/A,54281,4:47,Aaron Crow: Dangerously Shoots Apple Off Heidi Klum’s Head,https://www.instagram.com/tv/BlL8enaFPvr/
123,agt,This married couple from Salt Lake City performs a stunning trapeze performance. Watch as the stakes are high and they fly even higher.,19,1093,N/A,26458,3:33,Duo Transcend: Performs Dangerous Trapeze Act,https://www.instagram.com/tv/BlJfDA9AStr/
124,agt,"Danger act Aaron Crow drips hot wax onto his eyes and grazes Howie's head with a sword. From slicing a pineapple with a sword, to breaking wooden boards with nunchucks, Aaron brings the danger to AGT.",25,892,N/A,21546,5:46,Aaron Crow: Pours Hot Wax On Eyes And Swings Sword At Howie Mandel,https://www.instagram.com/tv/BlGsRYClSt0/
125,agt,"The teenager from Canyon Lake, CA performs ""Warrior"" by Demi Lovato. Watch as she earns the coveted Golden Buzzer from Heidi Klum, which sends her straight to the live shows at the Dolby Theater.",145,3925,N/A,75631,4:37,"Makayla Phillips: 15-Year-Old Receives Golden Buzzer For ""Warrior""",https://www.instagram.com/tv/BlFCN5JBZdV/
126,agt,The noisemakers from Japan are bringing a new musical technique to AGT.,22,790,N/A,20798,3:42,Yumbo Dump: Comedic Duo Makes Unbelievable Sounds With Their Bodies,https://www.instagram.com/tv/BlD1CxWHoOV/
127,agt,The acrobatic dance troupe from Austria perform a stunning routine. This incredibly entertaining act earns a golden buzzer from Tyra Banks.,42,1615,N/A,25366,4:29,Zurcaroh: Golden Buzzer Worthy Aerial Dance Group Impresses Tyra Banks,https://www.instagram.com/tv/BlBc4VWnf6D/
128,agt,"Shin Lim shocks the AGT audience with his mind-bending card magic, and will leave you omg-ing!",24,956,N/A,21586,4:25,Shin Lim: Magician Blows Minds With Unbelievable Close-Up Magic,https://www.instagram.com/tv/Bk-ybQ0HrdF/
129,agt,"The Massachusetts native scores the golden buzzer from scary spice herself, Mel B! See why the confetti falls with her rendition of ""Natural Woman.""",51,1833,N/A,27668,4:53,Amanda Mena: The 15-Year-Old Earns Golden Buzzer From Mel B,https://www.instagram.com/tv/Bk8FL5nH8lR/
130,agt,"Angel Garcia stuns the audience by singing the iconic song, ""El Triste.""",60,1482,N/A,24811,2:28,"Angel Garcia: 12-Year-Old Sings Spanish Hit, 'El Triste'",https://www.instagram.com/tv/Bk5lAX-HlEt/
131,agt,Professor @merrickhanna is taking atten-DANCE at Talent University. Don't be late! ?? Created with our partner @dunkindonuts.,34,1228,N/A,29981,3:33,Talent University: Merrick Hanna,https://www.instagram.com/tv/Bk24Tc0nl_4/
132,agt,N/A,N/A,N/A,N/A,N/A,5:30,Michael Ketterer: Father Of 6 Scores Golden Buzzer From Simon Cowell,https://www.instagram.com/tv/Bkx5NJFnXjL/
133,agt,"The Nebraska native who currently resides in Nashville, TN performs a rousing rendition of Jordan Smith's ""Stand In The Light.""",49,1484,N/A,30446,2:38,Brody Ray: Transgender Singer Is Ready To Stand In The Light,https://www.instagram.com/tv/BkgrZaegAT2/
134,agt,N/A,N/A,N/A,N/A,N/A,2:10,Troy James: Terrifies Judges With Chilling Contortion,https://www.instagram.com/tv/BkgKXdzAH5L/
135,agt,We did not see that coming! You won't believe the performance from this eccentric teenager. Courtney earned Howie Mandel's Golden Buzzer sending her straight to the live shows of America's Got Talent.,1425,30508,N/A,717794,4:05,Courtney Hadwin: 13-Year-Old Golden Buzzer Winning Performance,https://www.instagram.com/tv/BkQTCZ-hKf4/
136,@nbcsongland,@aloeblacc&#x27;s new single for Fast &amp; Furious Presents: Hobbs &amp; Shaw was created through the magic of #Songland.,96,2679,2019-07-03T03:01:39,17746,1:56,Aloe Blacc has a brand new song!,https://www.instagram.com/tv/BzcFNw1BUKW/
137,@nbcsongland,Hurt Me by Meghan Trainor &amp; KOLE,57,2418,2019-06-26T23:46:31,15181,3:21,Meghan Trainor's new single is absolutely ?. Hear it first on Songland.,https://www.instagram.com/tv/BzMR2XbnTZe/
138,@nbcsongland,"It&#x27;s all yours, thanks to the magic of Songland.",425,6384,2019-06-19T03:01:56,32534,2:58,Jonas Brothers have a BRAND NEW song.,https://www.instagram.com/tv/By4CDbwhKb3/
139,@nbcsongland,We Need Love - John Legend,246,3738,2019-05-29T03:02:22,20380,2:43,John Legend has a brand-new single and you can hear it on #Songland first!,https://www.instagram.com/tv/ByB9WpbF0zP/
140,@ninjawarrior,#AmericanNinjaWarrior takes Baltimore by storm MONDAY 8/7c on @nbc.,75,6804,2019-08-09T15:09:21,28630,3:15,Lightning always strikes when @JoeMoravsky takes on the course. ??,https://www.instagram.com/tv/B08pz25ACRS/
141,@ninjawarrior,,14,3712,2019-08-06T02:14:57,25255,2:00,You can see the determination in their eyes! #AmericanNinjaWarrior,https://www.instagram.com/tv/B0ziwv0gGUa/
142,@ninjawarrior,,270,15k,2019-08-06T01:50:22,64622,5:40,@JESSIEgraffPWR just showed city finals who’s BOSS.,https://www.instagram.com/tv/B0za7uyAcch/
143,@ninjawarrior,,19,3721,2019-08-06T00:51:01,18508,3:27,@karsonvoiles’s heart couldn’t be bigger running the course for his father.,https://www.instagram.com/tv/B0zWOhSgcqW/
144,@ninjawarrior,#AmericanNinjaWarrior City Finals continue in Seattle MONDAY 8/7c on @nbc.,35,5023,2019-08-02T16:23:02,28864,3:51,@Zimmpossible knows what it takes to be one of the greats.,https://www.instagram.com/tv/B0qvwUeAWC4/
145,@ninjawarrior,,29,3354,2019-07-31T16:25:39,17435,4:13,This run by @joshuapayneharris is BANANAS! ?,https://www.instagram.com/tv/B0lnYUigrYo/
146,@ninjawarrior,,10,3701,2019-07-30T02:07:01,22545,3:53,We can't pick our jaws up from the floor watching these Ninjas conquer.,https://www.instagram.com/tv/B0hgCI2gswB/
147,@ninjawarrior,,77,6770,2019-07-30T01:46:57,33943,3:22,@Kingdom_Ninja is truly the KING.,https://www.instagram.com/tv/B0hdkc_AfhP/
148,@ninjawarrior,,92,6346,2019-07-30T00:17:59,35683,5:09,@nvr_gvup's determination is unstoppable. ?,https://www.instagram.com/tv/B0hTLFXg3IU/
149,@ninjawarrior,#AmericanNinjaWarrior takes OKC by storm MONDAY 8/7c on @nbc.,167,9100,2019-07-26T16:40:07,49348,3:48,"@nvr_gvup always puts others first, but it's time for her to SHINE.",https://www.instagram.com/tv/B0YvNONggWY/
150,@ninjawarrior,,18,3728,2019-07-24T16:06:15,18429,3:35,@TylercGillett is one to watch for in the Las Vegas finals.,https://www.instagram.com/tv/B0Tjl50AUuT/
151,@ninjawarrior,,7,3372,2019-07-23T02:04:59,22230,2:03,These Ninjas gave it their absolute all out on the course.,https://www.instagram.com/tv/B0PeBn4gwe-/
152,@ninjawarrior,,160,10.9k,2019-07-23T01:49:27,47502,3:38,@reallifeninja is stopping at nothing for another shot at the finals.,https://www.instagram.com/tv/B0Pbj7dgFUD/
153,@ninjawarrior,,50,6169,2019-07-23T01:16:46,32056,4:27,"@ryan_strat put BLOOD, sweat, and tears into his city finals run.",https://www.instagram.com/tv/B0PYrU0AXFr/
154,@ninjawarrior,,15,3731,2019-07-19T22:13:04,24905,1:53,@amandamasongsong proves why she's our Snapchat champion!,https://www.instagram.com/tv/B0HVjyOAXos/
155,@ninjawarrior,City Finals continue in Atlanta MONDAY 8/7c on @nbc. #AmericanNinjaWarrior,125,9751,2019-07-19T18:55:04,88756,4:49,"@themakerninja doesn't just invent obstacles, he dominates them. ?",https://www.instagram.com/tv/B0G9FVKADF0/
156,@ninjawarrior,,13,4242,2019-07-19T15:59:39,25914,2:05,Started from the Snapchat competition now Landon is HERE.,https://www.instagram.com/tv/B0GqcibgzFs/
157,@ninjawarrior,,21,4747,2019-07-17T18:28:44,28621,3:27,@MinneSoderman showed the LA City Finals who's boss! #AmericanNinjaWarrior,https://www.instagram.com/tv/B0ByVUYA17q/
158,@ninjawarrior,,14,4781,2019-07-16T02:03:29,26687,2:31,These Ninjas had us on the edge of our seats. #AmericanNinjaWarrior,https://www.instagram.com/tv/Bz9bab4neWF/
159,@ninjawarrior,,60,8679,2019-07-16T01:38:59,58760,2:17,There's a reason @Youngflip7 is one of the greats. WOW.,https://www.instagram.com/tv/Bz9YrTgnwOr/
160,@ninjawarrior,,59,8721,2019-07-16T00:36:26,71707,3:24,@Kevin_The_Bull isn't one to mess with. ?,https://www.instagram.com/tv/Bz9SQVmHnnQ/
161,@ninjawarrior,,45,5960,2019-07-12T23:29:08,58297,4:13,City Qualifiers brought out the beasts in all our competitors. ?,https://www.instagram.com/tv/Bz1avDOgH2t/
162,@ninjawarrior,#AmericanNinjaWarrior continues with LA City finals MONDAY 8/7c on @nbc.,70,4287,2019-07-12T18:00:15,29223,2:48,"@thebriankretsch has competed EVERY season, but this run is unlike the rest",https://www.instagram.com/tv/Bz02q85ghMZ/
163,@ninjawarrior,,28,6166,2019-07-09T02:02:47,89332,2:03,Nothing fuels these Ninjas more than their strong support systems!,https://www.instagram.com/tv/Bzra_nSAMas/
164,@ninjawarrior,,157,12.9k,2019-07-09T01:37:35,68537,2:51,"Bride to be, @flexlabreck DOM-IN-NATED the course! ?",https://www.instagram.com/tv/BzrYBr6AUSV/
165,@ninjawarrior,,80,8863,2019-07-09T01:14:59,134463,1:46,@EthanSwanson conquered EVERY fear out on the course.,https://www.instagram.com/tv/BzrVqTtAfnB/
166,@ninjawarrior,#AmericanNinjaWarrior is all-new Monday 8/7c on NBC.,97,11.2k,2019-07-05T15:38:48,168398,3:06,@islandninja’s in it to WIN IT. ??,https://www.instagram.com/tv/BzilJmygosw/
167,@ninjawarrior,,23,4420,2019-07-02T02:08:16,37892,2:15,"Dedication, redemption and heart make up these epic Ninjas.",https://www.instagram.com/tv/BzZaPhagEQj/
168,@ninjawarrior,,103,14.9k,2019-07-02T01:55:15,216553,3:46,"@the.flying.phoenix didn't come here to PLAY, he came to WIN.",https://www.instagram.com/tv/BzZX5fAgWa-/
169,@ninjawarrior,,35,6819,2019-07-02T01:35:42,59225,2:10,"It may be summer, but @allyssabeird is putting class back in session.",https://www.instagram.com/tv/BzZWDZhgFPG/
170,@ninjawarrior,#AmericanNinjaWarrior kicks off in Baltimore MONDAY 8/7c on NBC.,105,8993,2019-06-28T16:06:12,92742,2:21,@JoeMoravsky is bringing the electricity to the course. ??,https://www.instagram.com/tv/BzQmy-CgOmQ/
171,@ninjawarrior,,136,12.8k,2019-06-27T17:05:22,161348,3:37,@JessieGraffPWR returned with one heroic run. #AmericanNinjaWarrior,https://www.instagram.com/tv/BzOI5NOgDvF/
172,@ninjawarrior,,30,4116,2019-06-26T18:02:37,46350,1:05,@meyer_jax crushed it in Tacoma. Scout's honor. ??,https://www.instagram.com/tv/BzLnRnsAh9R/
173,@ninjawarrior,,55,9957,2019-06-25T02:05:49,196225,3:02,Blink and you might miss these epic runs. #AmericanNinjaWarrior,https://www.instagram.com/tv/BzHYZzDArq5/
174,@ninjawarrior,,103,9522,2019-06-25T01:50:36,66213,2:52,Yee and @LancePekus cannot stress this enough...HAW. ?,https://www.instagram.com/tv/BzHWVF4A0U1/
175,@ninjawarrior,,281,14.2k,2019-06-25T00:31:44,85297,4:06,@zimmpossible just made HISTORY! #AmericanNinjaWarrior,https://www.instagram.com/tv/BzHMfEHgEMa/
176,@ninjawarrior,,133,14.2k,2019-06-21T19:48:31,201820,2:00,@JESSIEgraffPWR's return is nothing short of epic. #AmericanNinjaWarrior,https://www.instagram.com/tv/By--yNcgQBW/
177,@ninjawarrior,,33,4530,2019-06-19T16:26:05,27482,2:38,The grass is always greener for @andrizoWarrior. #AmericanNinjaWarrior,https://www.instagram.com/tv/By5eAFYgW7_/
178,@ninjawarrior,,35,5474,2019-06-18T02:08:32,54844,4:01,These Ninjas are straight fire ?. #AmericanNinjaWarrior,https://www.instagram.com/tv/By1WWY3A4UM/
179,@ninjawarrior,,187,19k,2019-06-18T01:47:30,279273,1:38,Make way for the KING!?#AmericanNinjaWarrior,https://www.instagram.com/tv/By1UpHqg975/
180,@ninjawarrior,,72,10.3k,2019-06-18T01:01:54,121929,4:02,@sparklyninja is BACK and better than ever! ? #AmericanNinjaWarrior,https://www.instagram.com/tv/By1PDbHgr-7/
181,@ninjawarrior,,54,6435,2019-06-16T16:33:36,48951,2:36,@tmortimer08 is one of the many reasons why we celebrate our dads today.,https://www.instagram.com/tv/ByxwWj_g9hQ/
182,@ninjawarrior,,53,6553,2019-06-07T15:57:48,54206,4:15,FEAR. THE. BEARD #AmericanNinjaWarrior,https://www.instagram.com/tv/Byag_5og4Op/
183,@ninjawarrior,,21,4497,2019-06-06T02:03:51,48023,2:15,We're constantly impressed with the endurance these Ninjas bring.,https://www.instagram.com/tv/ByWdDzngXyR/
184,@ninjawarrior,,254,19.6k,2019-06-06T01:55:39,320193,1:36,He's called the @reallifeninja for a reason. ? #AmericanNinjaWarrior,https://www.instagram.com/tv/ByWa9rtAWHW/
185,@ninjawarrior,,90,17.5k,2019-06-06T01:39:11,278584,4:35,@ninjajessclay is proof that anything is possible. #AmericanNinjaWarrior,https://www.instagram.com/tv/ByWX79dAI5M/
186,@ninjawarrior,A special @secretlifeofpets edition of #AmericanNinjaWarrior airs Wednesday 8/7c on @NBC.,253,13k,2019-06-03T16:20:00,117866,1:37,May the best pet win!,https://www.instagram.com/tv/ByQQpmBA6gv/
187,@ninjawarrior,,30,6912,2019-05-31T16:03:06,68937,2:01,@imalexweber is LITERALLY crashing the course! Go Alex go!,https://www.instagram.com/tv/ByIgOEzAZxg/
188,@ninjawarrior,Don’t miss American Ninja Warrior Wednesdays 8/7c on NBC.,19,4971,2019-05-30T02:11:41,59998,1:56,"@TheChadFlexington, @mrsuccessfu1, and @burkinator500 blew us away!",https://www.instagram.com/tv/ByEcBN_gs7C/
189,@ninjawarrior,Don’t miss American Ninja Warrior Wednesdays 8/7c on NBC.,595,50.6k,2019-05-30T01:50:50,1078993,1:49,"Don't mess with @Kevin_the_bull, you'll get the horns.",https://www.instagram.com/tv/ByEYn45gN9O/
190,@ninjawarrior,American Ninja Warrior returns Wednesday 8/7c on@nbc.,179,19.5k,2019-05-27T15:45:58,392349,2:56,"When it comes to the #AmericanNinjaWarriorCourse, @youngflip7 is fearless.",https://www.instagram.com/tv/Bx-K0CRg3hK/
191,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from the season&#x27;s finale episode. Plus, watch the ninjas talk about their favorite moments from Season 10.",9,613,2018-09-13T02:05:16,14887,6:36,Ninja Warrior Weekly: Las Vegas Night 3,https://www.instagram.com/tv/BnphojBBW4C/
192,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from this week&#x27;s episode, including Jake Murray&#x27;s incredible run, Kenny Niemitalo&#x27;s heart-breaking week and Jessie Graff&#x27;s message to the ninja community.",5,337,2018-09-05T23:49:29,8412,5:56,American Ninja Warrior Weekly: Vegas Night 2,https://www.instagram.com/tv/BnXQoSIhTsS/
193,@ninjawarrior,Watch Eric Middleton&#x27;s run from the Vegas Finals - Stage 1.,3,552,2018-09-04T17:17:30,17693,2:46,Eric Middleton at the Vegas Finals: Stage 1,https://www.instagram.com/tv/BnT_CsNhxqJ/
194,@ninjawarrior,Watch Jamie Rahn stun all when he runs barefoot at the Vegas Finals - Stage 1.,31,3595,2018-08-29T01:25:34,84513,2:51,Jamie Rahn Goes Barefoot at the Vegas Finals: Stage 1,https://www.instagram.com/tv/BnC1NknhR0i/
195,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from this week&#x27;s episode, including Meagan Martin&#x27;s run, the rising rookies and her pick for Warrior of the Week, Jon Alexis Jr.",1,216,2018-08-23T17:02:01,9248,4:02,American Ninja Warrior Weekly: Minneapolis Finals,https://www.instagram.com/tv/Bm1Dbi9hMTZ/
196,@ninjawarrior,Watch Jake Murray&#x27;s run from the Minneapolis City Finals.,2,171,2018-08-21T00:55:54,6369,3:56,Jake Murray at the Minneapolis City Finals,https://www.instagram.com/tv/BmuGtDahyCr/
197,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from this week&#x27;s episode, including Najee Richardson&#x27;s run and all the best costumed runs this season.",1,107,2018-08-16T18:34:40,4832,4:24,American Ninja Warrior Weekly: Philly Finals,https://www.instagram.com/tv/BmjMWAyBDJF/
198,@ninjawarrior,Watch Michelle Warnky&#x27;s run from the Philadelphia City Finals.,2,305,2018-08-14T02:00:26,9612,4:07,Michelle Warnky at the Philadelphia City Finals,https://www.instagram.com/tv/BmcERPdBvZa/
199,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from this week&#x27;s episode, including Isaac Caldiero&#x27;s surprising fail and a crushing new obstacle. Plus, guest Alex Weber crashes the Philly Finals course.",2,114,2018-08-08T20:23:51,6109,4:06,American Ninja Warrior Weekly: Indianapolis Finals,https://www.instagram.com/tv/BmOy3MTBGcl/
200,@ninjawarrior,Watch Kyle Schulze&#x27;s run from the Indianapolis City Finals.,0,92,2018-08-03T23:37:26,3564,4:54,Kyle Schulze at the Indianapolis City Finals,https://www.instagram.com/tv/BmCQ5JJBzmz/
201,@ninjawarrior,Jurassic Ninjas take their run on the course!,5,239,2018-08-03T18:29:16,7817,1:55,Ninja vs Dino,https://www.instagram.com/tv/BmBtCBJlkga/
202,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from this week&#x27;s episode, including Drew Drechsel&#x27;s and Jessie Graff&#x27;s finals runs! Plus, guest Nikki Lee from ANW Nation shares Kenny Niemitalo&#x27;s touching story.",1,107,2018-08-02T16:46:57,4683,3:55,American Ninja Warrior Weekly: Miami Finals,https://www.instagram.com/tv/Bl-9L4MjLdA/
203,@ninjawarrior,Drew Drechsel takes his shot at the Miami City Finals course.,8,204,2018-07-30T17:39:27,7431,3:24,Drew Drechsel: Miami City Finals,https://www.instagram.com/tv/Bl3UjiSDtYl/
204,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from this week&#x27;s episode, including Mathis &quot;The Kid&quot; Owhadi&#x27;s first finals run! Plus, check out our Rookie Radar, which breaks down all the new breakout stars.",1,60,2018-07-25T22:41:09,3553,3:25,Ninja Warrior Weekly: Dallas Finals,https://www.instagram.com/tv/Blq_ijnBgU1/
205,@ninjawarrior,Watch Barclay Stockett&#x27;s run from the Dallas City Finals.,6,250,2018-07-23T19:26:08,7239,4:33,Barclay Stockett at the Dallas City Finals,https://www.instagram.com/tv/BllfEqHA_0y/
206,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from this week’s episode, including Kevin Bull’s dramatic run! Plus, check out Sean Bryan, the Warrior of the Week!",2,65,2018-07-20T19:01:54,3879,3:35,Ninja Warrior Weekly: Los Angeles Finals,https://www.instagram.com/tv/BlbiUG4FvgL/
207,@ninjawarrior,Watch Sean Bryan’s run from the Los Angeles City Finals.,3,77,2018-07-19T17:33:50,3324,3:42,Sean Bryan at the Los Angeles City Finals,https://www.instagram.com/tv/Bla_EJOA8JE/
208,@ninjawarrior,"Host Allyson Felix recaps all the biggest moments from this week’s episode, including Matt and Akbar eating tarantulas! Plus, check out the return of Jake Murray and more!",2,75,2018-07-17T22:25:06,3434,3:44,Ninja Warrior Weekly: Minneapolis Qualifiers,https://www.instagram.com/tv/BlWXAnLle5p/
209,@ninjawarrior,Watch Kevin Bull&#x27;s run from the Los Angeles City Finals.,7,172,2018-07-16T20:50:36,5862,4:11,Kevin Bull at the Los Angeles City Finals,https://www.instagram.com/tv/BlTnXQLnieX/
210,@ninjawarrior,,5,214,2018-07-09T19:29:07,7182,2:17,Eric Middleton Takes On Minneapolis City Qualifiers,https://www.instagram.com/tv/BlBcH-0hBWS/
211,@ninjawarrior,The Ninja Warrior legend returns to compete in American Ninja Warrior 2018.,21,469,2018-06-21T23:34:41,12336,3:50,Jessie Graff Takes On Miami City Qualifiers,https://www.instagram.com/tv/BkTiNXJhzwh/
212,nbcbluffcitylaw,"Are you ready to change the world? Get a first look at #BluffCityLaw, coming to @NBC Monday, September 23.",14,215,N/A,670,2:10,Bluff City Law First Look,https://www.instagram.com/tv/B01fH3XgwB0/
213,nbcbluffcitylaw,"Changing the world is the family business. Jimmy Smits stars in #BluffCityLaw, a powerful new legal drama coming Mondays this fall to @NBC.",7,161,N/A,1082,1:45,"NBC Presents Bluff City Law, Mondays this fall.",https://www.instagram.com/tv/BydG7iuACoU/
214,@nbcbringthefunny,@morganjay sings the song of our people. #BringTheFunny,45,813,2019-08-07T02:58:16,4750,2:51,Comedy Clash: Morgan Jay,https://www.instagram.com/tv/B02MZ8JHoSn/
215,@nbcbringthefunny,It&#x27;s safe to say that @jkstudios&#x27; sketch is making history. ? #BringTheFunny,33,819,2019-08-07T02:55:33,4749,2:20,Comedy Clash: JK! Studios,https://www.instagram.com/tv/B02MF6onPtf/
216,@nbcbringthefunny,"In an epic clash of puppet versus magic, you never know what&#x27;s going to happen. #BringTheFunny",40,792,2019-08-05T20:13:03,5127,4:43,Comedy Clash: Randy Feltface v. Jarred Fell,https://www.instagram.com/tv/B0y4ULOnIzt/
217,@nbcbringthefunny,? for the Mole People. ? for @thevalleyfolk. #BringTheFunny,77,1294,2019-07-31T02:22:54,8428,3:28,Bring The Funny: The Valleyfolk,https://www.instagram.com/tv/B0kGEj3AO0D/
218,@nbcbringthefunny,@tacarracomedy had us at &quot;I don&#x27;t like my kids&quot;. #BringTheFunny,52,1264,2019-07-31T02:11:13,7829,2:08,Bring The Funny: Tacarra Williams,https://www.instagram.com/tv/B0kFCUtgJ9n/
219,@nbcbringthefunny,Our friends @lewberger grace us with their presence. Watch them #BringTheFunny tomorrow at 10/9c. ?,20,918,2019-07-29T19:40:47,9373,2:13,Bring The Funny: Lewberger,https://www.instagram.com/tv/B0gzx_snCaX/
220,@nbcbringthefunny,This whole set. ?? #BringTheFunny,24,758,2019-07-24T03:04:44,7383,2:04,Bring The Funny: @alisiddiq,https://www.instagram.com/tv/B0SKG42hOn2/
221,@nbcbringthefunny,"In the words of @chrissyteigen: we didn&#x27;t know that we wanted it, but now that it&#x27;s gone, we miss it.",27,635,2019-07-24T02:10:08,7126,1:31,Bring The Funny: @handsomenaked,https://www.instagram.com/tv/B0SD5XkB7pq/
222,@nbcbringthefunny,"Hey, Kourtney Kardashian. Looks like we found your doppelgänger! Don&#x27;t miss this epic impersonation tomorrow 10/9c on @NBC.",78,952,2019-07-22T19:49:17,9527,2:11,Bring The Funny: @ajonthemic,https://www.instagram.com/tv/B0Ozjv0BcM_/
223,@nbcbringthefunny,"? WE&#x27;VE GOT SOMETHING NEW FOR YOU. ?

Introducing: our first puppet! See all this wackiness and more tomorrow at 10/9c on #BringTheFunny.",50,1162,2019-07-15T17:14:51,8610,2:21,Bring The Funny: Randy Feltface,https://www.instagram.com/tv/Bz8gMmdnRbw/
224,@nbcbringthefunny,"See if Frangela can #BringTheFunny, premiering July 9 on @NBC.",38,900,2019-06-28T18:13:52,10891,2:09,"? YOUR FIRST LOOK AT BRING THE FUNNY. ? Chrissy loved it, you will too.",https://www.instagram.com/tv/BzQukbXHVv2/
225,@nbcsongland,@aloeblacc&#x27;s new single for Fast &amp; Furious Presents: Hobbs &amp; Shaw was created through the magic of #Songland.,96,2679,2019-07-03T03:01:39,17746,1:56,Aloe Blacc has a brand new song!,https://www.instagram.com/tv/BzcFNw1BUKW/
226,@nbcsongland,Hurt Me by Meghan Trainor &amp; KOLE,57,2418,2019-06-26T23:46:31,15181,3:21,Meghan Trainor's new single is absolutely ?. Hear it first on Songland.,https://www.instagram.com/tv/BzMR2XbnTZe/
227,@nbcsongland,"It&#x27;s all yours, thanks to the magic of Songland.",425,6384,2019-06-19T03:01:56,32534,2:58,Jonas Brothers have a BRAND NEW song.,https://www.instagram.com/tv/By4CDbwhKb3/
228,@nbcsongland,We Need Love - John Legend,246,3738,2019-05-29T03:02:22,20380,2:43,John Legend has a brand-new single and you can hear it on #Songland first!,https://www.instagram.com/tv/ByB9WpbF0zP/
229,nbcsnl,Let’s hear it for @iamsandraohinsta and Emma Thompson! ?,100,24637,N/A,307649,1:13,Guest Actress Emmy Nominee Highlights,https://www.instagram.com/tv/B0YuyMvlK7k/
230,nbcsnl,"? Give it up for Matt Damon, @AdamSandler, @JohnMulaney, and Robert De Niro!",158,22047,N/A,247194,1:34,Guest Actor Emmy Nominee Highlights,https://www.instagram.com/tv/B0TmV4eFFSP/
231,nbcsnl,Leave some ?? in the comments for 2019 Emmy nominee Kate McKinnon!,1519,54274,N/A,440167,1:32,Kate’s Season 44 Highlights,https://www.instagram.com/tv/B0OoBAoFMKh/
232,nbcsnl,@louiezfx talks makeup. Watch the full episode on IGTV! ?,310,20929,N/A,287987,5:39,#CreatingSNL: Makeup,https://www.instagram.com/tv/BzDj4TJFVU1/
233,nbcsnl,The wardrobe team reveals their magic. ?Watch on IGTV?,341,37741,N/A,373386,9:22,#CreatingSNL: Wardrobe,https://www.instagram.com/tv/By8jQOmFmaL/
234,nbcsnl,Click to watch the full episode on IGTV! ?,354,26698,N/A,285572,6:42,#CreatingSNL: Cue Cards,https://www.instagram.com/tv/By3daETlfOd/
235,nbcsnl,"Watch bloopers featuring Ryan Gosling, Kate McKinnon, Donald Glover, Jessica Chastain and more.",10,528,N/A,39593,3:49,Creating SNL: Film Unit Outtakes,https://www.instagram.com/tv/BlY2qm_F2iR/
236,nbcsnl,Go behind the scenes with Louie Zakarian and Jodi Mancuso to see what goes into creating SNL’s weekly looks.,13,412,N/A,31516,4:06,Creating SNL: Hair and Makeup,https://www.instagram.com/tv/BklVjySlo78/
237,nbcsnl,"Aidy Bryant channels her inner Cardi B in “Aidy B & Cardi B” from Season 43 of Saturday Night Live. 
Original Air Date: April 7, 2018

Watch the full sketch: bit.ly/AidyBCardiB",39,950,N/A,75055,0:31,Aidy Bryant’s Instagram Shout-out,https://www.instagram.com/tv/BkQxrz2FzKM/
238,@nbcbrooklyn99,Talk about a speed round! @melissafumero is getting put to the test by Indy 500 driver James Hinchcliffe.,539,128.9k,2019-05-24T21:32:41,532972,1:33,Melissa Fumero Gets Put to the Test!,https://www.instagram.com/tv/Bx3ENAKjbc_/
239,@nbcbrooklyn99,Want to be crowned the ultimate detective-slash-human-slash genius? Here&#x27;s the #Brooklyn99 Halloween Heist 101!,124,8856,2018-10-31T21:17:48,129496,1:28,A Halloween Heist How-To: B99's Tips & Tricks,https://www.instagram.com/tv/BpnL5yJBI2N/
240,@nbcbrooklyn99,No doubt no doubt no doooooubt.,403,10.9k,2018-08-17T13:41:52,127898,1:02,Cool Cool Cool,https://www.instagram.com/tv/BmlQG40hAmk/
241,@nbcbrooklyn99,Check out these highloits!,69,2682,2018-07-24T17:16:57,44846,3:31,Title of Our SDCC Panel Tape,https://www.instagram.com/tv/Bln0tPMHYme/
242,@nbcworldofdance,A routine fit for the World Finals. ?? See how these incredible dancers fare at the #WorldofDance finale TONIGHT 8/7c on @nbc. ?,1067,113.7k,2019-05-05T18:42:49,717970,1:35,LEAKED: Ellie & Ava World Finals Performance - World of Dance,https://www.instagram.com/tv/BxF1qddHc7G/
243,@nbcworldofdance,@derekhough is joined by some familiar faces for a routine you don&#x27;t want to miss! ? It all goes down at World Finals SUNDAY 8/7c on @nbc. ?,3667,186.2k,2019-05-03T18:08:24,1019828,1:39,LEAKED: Derek Hough World Finals Performance - World of Dance,https://www.instagram.com/tv/BxAoEJNHofy/
244,@nbcworldofdance,We DARE you not to cry! ? Catch #WorldofDance SUNDAY 8/7c on @nbc.,3329,215.2k,2019-04-26T16:53:55,2465444,1:41,LEAKED: Unity LA Divisional Finals Performance - World of Dance,https://www.instagram.com/tv/BwudtC8HGSt/
